check,passed,observed,expected,note
qba_304_oracle_mean_x1.25_rmse_loghr,True,0.040722338211825054,0.040722338211825,
qba_304_oracle_mean_x1.25_coverage,True,0.9502,0.9502,
qba_304_oracle_mean_x1.25_width_ratio,True,1.0028400550881764,1.0028400550881778,
qba_304_oracle_mean_x1.25_n_eval,True,5000,5000,
qba_304_oracle_mean_x1.50_bias_loghr,True,-0.01705815135567151,-0.0170581513556715,
qba_304_oracle_mean_x1.50_rmse_loghr,True,0.04334768193248311,0.0433476819324831,
qba_304_oracle_mean_x1.50_coverage,True,0.9352,0.9352,
qba_304_oracle_mean_x1.50_width_ratio,True,1.0028400550881764,1.0028400550881778,
qba_304_oracle_mean_x1.50_n_eval,True,5000,5000,
qba_305_global_mechanism_prior_bias_loghr,True,0.009740974161372463,0.0097409741613724,
qba_305_global_mechanism_prior_rmse_loghr,True,0.04178851326223702,0.041788513262237,
qba_305_global_mechanism_prior_coverage,True,0.98,0.98,
qba_305_global_mechanism_prior_width_ratio,True,1.2041482284091567,1.2041482284091578,
qba_305_global_mechanism_prior_n_eval,True,5000,5000,
qba_305_oracle_cell_specific_bias_loghr,True,-0.00025647972038949144,-0.0002564797203895,
qba_305_oracle_cell_specific_rmse_loghr,True,0.040638147655898446,0.0406381476558984,
qba_305_oracle_cell_specific_coverage,True,0.9516,0.9516,
qba_305_oracle_cell_specific_width_ratio,True,1.002331712561145,1.0023317125611462,
qba_305_oracle_cell_specific_n_eval,True,5000,5000,
qba_305_oracle_mean_x1.25_bias_loghr,True,0.012168809614939156,0.0121688096149391,
qba_305_oracle_mean_x1.25_rmse_loghr,True,0.04242019790736801,0.0424201979073679,
qba_305_oracle_mean_x1.25_coverage,True,0.9384,0.9384,
qba_305_oracle_mean_x1.25_width_ratio,True,1.002331712561145,1.0023317125611462,
qba_305_oracle_mean_x1.25_n_eval,True,5000,5000,
qba_305_oracle_mean_x1.50_bias_loghr,True,0.024594098950267852,0.0245940989502677,
qba_305_oracle_mean_x1.50_rmse_loghr,True,0.047500136486448116,0.047500136486448,
qba_305_oracle_mean_x1.50_coverage,True,0.9046,0.9046,
qba_305_oracle_mean_x1.50_width_ratio,True,1.002331712561145,1.0023317125611462,
qba_305_oracle_mean_x1.50_n_eval,True,5000,5000,
qba_306_global_mechanism_prior_bias_loghr,True,-0.028325041308311552,-0.0283250413083115,
qba_306_global_mechanism_prior_rmse_loghr,True,0.04959680060886852,0.0495968006088685,
qba_306_global_mechanism_prior_coverage,True,0.9528,0.9528,
qba_306_global_mechanism_prior_width_ratio,True,1.2002668839301,1.2002668839301012,
qba_306_global_mechanism_prior_n_eval,True,5000,5000,
qba_306_oracle_cell_specific_bias_loghr,True,-0.0008742084688517646,-0.0008742084688518,
qba_306_oracle_cell_specific_rmse_loghr,True,0.04072221636852934,0.0407222163685293,
qba_306_oracle_cell_specific_coverage,True,0.9542,0.9542,
qba_306_oracle_cell_specific_width_ratio,True,1.0029031798159431,1.0029031798159442,
qba_306_oracle_cell_specific_n_eval,True,5000,5000,
qba_306_oracle_mean_x1.25_bias_loghr,True,0.020913152546782336,0.0209131525467822,
qba_306_oracle_mean_x1.25_rmse_loghr,True,0.04577001873457443,0.0457700187345744,
qba_306_oracle_mean_x1.25_coverage,True,0.923,0.923,
qba_306_oracle_mean_x1.25_width_ratio,True,1.0029031798159431,1.0029031798159442,
qba_306_oracle_mean_x1.25_n_eval,True,5000,5000,
qba_306_oracle_mean_x1.50_bias_loghr,True,0.04270051356241643,0.0427005135624163,
qba_306_oracle_mean_x1.50_rmse_loghr,True,0.05899888578619444,0.0589988857861943,
qba_306_oracle_mean_x1.50_coverage,True,0.8276,0.8276,
qba_306_oracle_mean_x1.50_width_ratio,True,1.0029031798159431,1.0029031798159442,
qba_306_oracle_mean_x1.50_n_eval,True,5000,5000,
qba_307_global_mechanism_prior_bias_loghr,True,0.12493831311765644,0.1249383131176564,
qba_307_global_mechanism_prior_rmse_loghr,True,0.13152723668603014,0.1315272366860301,
qba_307_global_mechanism_prior_coverage,True,0.2446,0.2446,
qba_307_global_mechanism_prior_width_ratio,True,1.2063717142238273,1.2063717142238286,
qba_307_global_mechanism_prior_n_eval,True,5000,5000,
qba_307_oracle_cell_specific_bias_loghr,True,0.00011216235612485846,0.0001121623561247,
qba_307_oracle_cell_specific_rmse_loghr,True,0.04110771808275863,0.0411077180827586,
qba_307_oracle_cell_specific_coverage,True,0.95,0.95,
qba_307_oracle_cell_specific_width_ratio,True,1.0028726042566638,1.002872604256665,
qba_307_oracle_cell_specific_n_eval,True,5000,5000,
qba_307_oracle_mean_x1.25_bias_loghr,True,-0.016169722528488934,-0.0161697225284889,
qba_307_oracle_mean_x1.25_rmse_loghr,True,0.044173429029516736,0.0441734290295167,
qba_307_oracle_mean_x1.25_coverage,True,0.9282,0.9282,
qba_307_oracle_mean_x1.25_width_ratio,True,1.0028726042566638,1.002872604256665,
qba_307_oracle_mean_x1.25_n_eval,True,5000,5000,
qba_307_oracle_mean_x1.50_bias_loghr,True,-0.03245160741310274,-0.0324516074131027,
qba_307_oracle_mean_x1.50_rmse_loghr,True,0.05237307255901236,0.0523730725590123,
qba_307_oracle_mean_x1.50_coverage,True,0.87,0.87,
qba_307_oracle_mean_x1.50_width_ratio,True,1.0028726042566638,1.002872604256665,
qba_307_oracle_mean_x1.50_n_eval,True,5000,5000,
qba_308_global_mechanism_prior_bias_loghr,True,0.06176200813256896,0.0617620081325689,
qba_308_global_mechanism_prior_rmse_loghr,True,0.07410522064660433,0.0741052206466043,
qba_308_global_mechanism_prior_coverage,True,0.8038,0.8038,
qba_308_global_mechanism_prior_width_ratio,True,1.2020797274210184,1.2020797274210198,
qba_308_global_mechanism_prior_n_eval,True,5000,5000,
qba_308_oracle_cell_specific_bias_loghr,True,0.00012215964471322448,0.0001221596447131,
qba_308_oracle_cell_specific_rmse_loghr,True,0.04095183758383978,0.0409518375838397,
qba_308_oracle_cell_specific_coverage,True,0.9504,0.9504,
qba_308_oracle_cell_specific_width_ratio,True,1.0024953942932209,1.0024953942932218,
qba_308_oracle_cell_specific_n_eval,True,5000,5000,
qba_308_oracle_mean_x1.25_bias_loghr,True,-0.00036314967148160415,-0.0003631496714816,
qba_308_oracle_mean_x1.25_rmse_loghr,True,0.04095326551324442,0.0409532655132444,
qba_308_oracle_mean_x1.25_coverage,True,0.9502,0.9502,
qba_308_oracle_mean_x1.25_width_ratio,True,1.0024953942932209,1.0024953942932218,
qba_308_oracle_mean_x1.25_n_eval,True,5000,5000,
qba_308_oracle_mean_x1.50_bias_loghr,True,-0.0008484589876764241,-0.0008484589876764,
qba_308_oracle_mean_x1.50_rmse_loghr,True,0.040960443859511184,0.0409604438595111,
qba_308_oracle_mean_x1.50_coverage,True,0.95,0.95,
qba_308_oracle_mean_x1.50_width_ratio,True,1.0024953942932209,1.0024953942932218,
qba_308_oracle_mean_x1.50_n_eval,True,5000,5000,
qba_309_global_mechanism_prior_bias_loghr,True,0.03346907439273386,0.0334690743927338,
qba_309_global_mechanism_prior_rmse_loghr,True,0.052950597345000065,0.052950597345,
qba_309_global_mechanism_prior_coverage,True,0.9366,0.9366,
qba_309_global_mechanism_prior_width_ratio,True,1.1983712701494558,1.198371270149457,
qba_309_global_mechanism_prior_n_eval,True,5000,5000,
qba_309_oracle_cell_specific_bias_loghr,True,2.715524270424956e-05,2.715524270418259e-05,
qba_309_oracle_cell_specific_rmse_loghr,True,0.041031543425676546,0.0410315434256765,
qba_309_oracle_cell_specific_coverage,True,0.9522,0.9522,
qba_309_oracle_cell_specific_width_ratio,True,1.0026746119287482,1.0026746119287493,
qba_309_oracle_cell_specific_n_eval,True,5000,5000,
qba_309_oracle_mean_x1.25_bias_loghr,True,0.006591328260965951,0.0065913282609659,
qba_309_oracle_mean_x1.25_rmse_loghr,True,0.04155757965437571,0.0415575796543757,
qba_309_oracle_mean_x1.25_coverage,True,0.9456,0.9456,
qba_309_oracle_mean_x1.25_width_ratio,True,1.0026746119287482,1.0026746119287493,
qba_309_oracle_mean_x1.25_n_eval,True,5000,5000,
qba_309_oracle_mean_x1.50_bias_loghr,True,0.013155501279227693,0.0131555012792276,
qba_309_oracle_mean_x1.50_rmse_loghr,True,0.04308890846138639,0.0430889084613863,
qba_309_oracle_mean_x1.50_coverage,True,0.9394,0.9394,
qba_309_oracle_mean_x1.50_width_ratio,True,1.0026746119287482,1.0026746119287493,
qba_309_oracle_mean_x1.50_n_eval,True,5000,5000,
qba_calibration_301_mu_B,True,1.1692185955110247e-06,1.169218595514221e-06,
qba_calibration_301_sd_B,True,0.002770307443986306,0.0027703074439863,
qba_calibration_301_successful,True,100,100,
qba_calibration_302_mu_B,True,-0.10812918037703645,-0.1081291803770364,
qba_calibration_302_sd_B,True,0.0037221930200524705,0.0037221930200524,
qba_calibration_302_successful,True,100,100,
qba_calibration_303_mu_B,True,-0.15634089890874003,-0.1563408989087401,
qba_calibration_303_sd_B,True,0.0028063961087198843,0.0028063961087198,
qba_calibration_303_successful,True,100,100,
qba_calibration_304_mu_B,True,0.03470224230111146,0.0347022423011115,
qba_calibration_304_sd_B,True,0.003035816053187598,0.0030358160531876,
qba_calibration_304_successful,True,100,100,
qba_calibration_305_mu_B,True,-0.049701157341314584,-0.0497011573413146,
qba_calibration_305_sd_B,True,0.002784389170457616,0.0027843891704576,
qba_calibration_305_successful,True,100,100,
qba_calibration_306_mu_B,True,-0.08714944406253629,-0.0871494440625363,
qba_calibration_306_sd_B,True,0.003140091157155907,0.0031400911571559,
qba_calibration_306_successful,True,100,100,
qba_calibration_307_mu_B,True,0.06512753953845501,0.065127539538455,
qba_calibration_307_sd_B,True,0.0030726822722282024,0.0030726822722281,
qba_calibration_307_successful,True,100,100,
qba_calibration_308_mu_B,True,0.001941237264779168,0.0019412372647791,
qba_calibration_308_sd_B,True,0.0028966422571824616,0.0028966422571824,
qba_calibration_308_successful,True,100,100,
qba_calibration_309_mu_B,True,-0.026256692073046883,-0.0262566920730469,
qba_calibration_309_sd_B,True,0.00302944385824246,0.0030294438582424,
qba_calibration_309_successful,True,100,100,
qba_global_mu_B,True,-0.059698611223076535,-0.05969861122307659,
qba_global_sd_B,True,0.027335204418235934,0.027335204418235934,
qba_global_successful,True,200,200,
qba_global_uhr_bounds,True,"[0.1654597148313981, 0.6405097588154018]","[0.15, 0.80]",
rmst_scenario_rows,True,12,12,
rmst_truth_rows,True,6,6,
rmst_core_truth_invariant_to_se_sp,True,"{0.33: 1, 0.5: 1, 1.0: 1}",1 per uHR,
rmst_dense_quadrature_agreement,True,2.220446049250313e-15,<=3e-14 years,
rmst_bootstrap_count,True,1000,1000,
rmst_core_coverage_range,True,"[0.75, 0.956]","[0.75, 0.956]",
cox_validation_fits,True,1200,1200,
cox_validation_max_beta_difference,True,2.5468119471960815e-06,<3e-6,
cox_validation_max_robust_se_difference,True,2.684514899958801e-08,<3e-8,
cox_validation_score_residual_sum,True,9.887912710837553e-11,<1e-8,
seer_CRC_cancer_hr,True,"(54035, 0.642, 0.578, 0.713)","(54035, 0.642, 0.578, 0.713)",
seer_Bladder_cancer_hr,True,"(36500, 0.962, 0.845, 1.096)","(36500, 0.962, 0.845, 1.096)",
seer_flow_available,True,20,>0,
seer_diagnostics_available,True,2,>0,
