combo,dataset_id,beta_python,se_python,score_residual_sum,beta_r,se_r,abs_beta_difference,abs_se_difference
3,10,-0.2809817225327374,0.04173408683477911,7.815970093361102e-13,-0.280981722532742,0.041734086834779,4.6074255521944e-15,1.1102230246251565e-16
3,11,-0.2799536970454893,0.04152565856897345,1.2221335055073723e-12,-0.279953697045487,0.0415256585689735,2.275957200481571e-15,4.85722573273506e-17
3,12,-0.2591701245196887,0.04164686614825745,-1.0658141036401503e-14,-0.259170124519688,0.0416468661482575,6.661338147750939e-16,4.85722573273506e-17
3,13,-0.18877417196659227,0.040953143308684076,-3.3573144264664734e-13,-0.188774171966597,0.040953143308684,4.718447854656915e-15,7.632783294297951e-17
3,14,-0.2588246697896991,0.04089658878891149,-1.652011860642233e-13,-0.2588246697897,0.0408965887889116,8.881784197001252e-16,1.1102230246251565e-16
3,15,-0.25796678570756365,0.04139098384266178,5.337952302397753e-13,-0.257966785707564,0.0413909838426617,3.3306690738754696e-16,8.326672684688674e-17
3,16,-0.29051205385241125,0.0406955643347785,9.530154443382344e-13,-0.290512053852409,0.0406955643347782,2.220446049250313e-15,2.983724378680108e-16
3,17,-0.15920795457851392,0.0410791174532077,6.483702463810914e-14,-0.15920795457851,0.0410791174532078,3.913536161803677e-15,1.0408340855860843e-16
3,18,-0.36956145438614685,0.04124775380605741,3.1086244689504383e-13,-0.369561454386144,0.0412477538060574,2.831068712794149e-15,1.3877787807814457e-17
3,19,-0.32177086835036767,0.042028932068528535,9.50350909079134e-14,-0.321770868350368,0.0420289320685285,3.3306690738754696e-16,3.469446951953614e-17
3,20,-0.3021975764896327,0.04123844694254747,4.192202140984591e-13,-0.302197576489632,0.0412384469425473,6.661338147750939e-16,1.6653345369377348e-16
3,21,-0.2908908587584915,0.04112789265034175,-1.0385026172343714e-12,-0.290890858758491,0.0411278926503417,4.996003610813204e-16,4.85722573273506e-17
3,22,-0.25670790581512853,0.04103876816449184,4.085620730620576e-13,-0.256707905815123,0.0410387681644915,5.551115123125783e-15,3.400058012914542e-16
3,23,-0.2522792307057408,0.04125387306665103,-6.927791673660977e-13,-0.252279230705738,0.0412538730666508,2.831068712794149e-15,2.2898349882893854e-16
